date,open,high,low,close
2015-08-11,174.225755,174.642623,173.216929,173.975632
2015-08-12,172.675037,174.367520,171.216000,174.184097
2015-08-13,174.025716,174.709386,173.425425,173.967361
2015-08-14,173.775564,174.676001,173.633831,174.600967
2015-08-17,174.009047,175.576462,173.550489,175.576462
2015-08-18,175.301301,175.651468,174.834411,175.067856
2015-08-19,174.325851,175.092887,172.875159,173.683884
2015-08-20,172.174797,173.658846,169.998746,170.057114
2015-08-21,168.189522,170.032084,164.679502,164.937958
2015-08-24,156.317146,164.646159,152.073421,157.992950
2015-08-25,162.937019,162.953698,155.841931,156.133743
2015-08-26,160.143970,162.403387,157.050805,162.128265
2015-08-27,164.262720,166.263681,162.753659,166.138626
2015-08-28,165.496599,166.613802,165.013030,166.146912
2015-08-31,165.171442,166.021856,164.254327,164.804596
2015-09-01,161.011110,162.386783,159.018482,159.885574
2015-09-02,162.261675,162.962023,160.427459,162.920334
2015-09-03,163.629040,165.121434,162.545193,163.037094
2015-09-04,160.785993,161.628062,159.752156,160.569214
2015-09-08,163.362264,164.754602,162.720284,164.604523
2015-09-09,166.180247,166.305303,162.036579,162.403412
2015-09-10,162.211629,164.429369,161.953173,163.287155
2015-09-11,162.895339,164.095921,162.186658,164.029221
2015-09-14,164.204338,164.254360,162.937055,163.420624
2015-09-15,163.920825,165.905121,163.378902,165.463242
2015-09-16,165.763394,167.089031,165.421559,166.897263
2015-09-17,166.763885,169.156704,166.146916,166.522095
2015-09-18,164.018733,166.507790,163.390181,163.800827
2015-09-21,164.630559,165.669758,163.599736,164.647324
2015-09-22,162.485143,162.971226,161.378884,162.510284
2015-09-23,162.677839,163.147156,161.672157,162.250427
2015-09-24,161.035235,162.124729,159.702706,161.663788
2015-09-25,163.121997,163.423703,160.750256,161.621857
2015-09-28,160.725157,160.834111,157.255546,157.565628
2015-09-29,157.783479,159.015443,156.660455,157.657761
2015-09-30,159.543419,160.767007,158.764020,160.599396
2015-10-01,160.976557,161.320169,159.082523,161.018463
2015-10-02,159.040602,163.448847,158.495849,163.423706
2015-10-05,164.647301,166.558100,164.538348,166.331818
2015-10-06,166.197763,166.759269,165.099893,165.761963
2015-10-07,166.692220,167.471632,165.502161,167.119644
2015-10-08,166.734111,168.913099,166.432405,168.628159
2015-10-09,168.770635,169.206423,168.100176,168.728729
2015-10-12,168.804143,169.089083,168.376731,168.887955
2015-10-13,168.158847,169.424341,167.656012,167.823624
2015-10-14,167.764971,168.343242,166.725772,167.019089
2015-10-15,167.681119,169.591918,167.312366,169.583542
2015-10-16,169.985815,170.371321,169.223168,170.354568
2015-10-19,169.709237,170.438354,169.399155,170.438354
2015-10-20,170.002611,170.832293,169.751187,170.220505
2015-10-21,170.639550,170.790397,168.996926,169.164551
2015-10-22,170.111524,172.231841,169.164513,172.022324
2015-10-23,173.690096,174.276743,172.893931,173.907990
2015-10-26,173.731969,173.790627,173.111792,173.480545
2015-10-27,172.810074,173.480532,172.466462,173.145309
2015-10-28,173.480557,175.139933,172.818487,175.114792
2015-10-29,174.611997,175.383020,174.494667,175.014267
2015-10-30,175.207049,175.525520,174.100802,174.260025
2015-11-02,174.586796,176.514347,174.461077,176.321594
2015-11-03,175.969689,177.386031,175.743407,176.832901
2015-11-04,177.126203,177.251909,175.760144,176.296509
2015-11-05,176.355173,176.816114,175.232161,176.120514
2015-11-06,175.776894,176.262977,174.704165,176.028305
2015-11-09,175.416519,175.567379,173.438673,174.385696
2015-11-10,173.908003,174.821509,173.639827,174.787979
2015-11-11,175.056138,175.106420,174.033691,174.100739
2015-11-12,173.061503,173.530820,171.653551,171.670303
2015-11-13,171.259716,171.527892,169.658998,169.742798
2015-11-16,169.558444,172.382737,169.441101,172.324066
2015-11-17,172.634103,173.514067,171.703845,172.198303
2015-11-18,172.676024,175.072906,172.634130,174.930435
2015-11-19,174.813135,175.198653,174.486287,174.779617
2015-11-20,175.533787,176.095293,175.039329,175.416458
2015-11-23,175.475178,175.978012,174.754437,175.215378
2015-11-24,174.209674,175.852298,173.824169,175.450027
2015-11-25,175.575743,175.776884,175.165084,175.424896
2015-11-27,175.517130,175.827225,175.039436,175.626083
2015-11-30,175.785234,175.902563,174.787928,174.896881
2015-12-01,175.525513,176.682055,175.248948,176.564713
2015-12-02,176.514412,176.832883,174.511424,174.762848
2015-12-03,175.014215,175.282391,171.594887,172.315628
2015-12-04,172.315643,175.969630,172.315643,175.676300
2015-12-07,175.349462,175.768497,173.648180,174.611969
2015-12-08,173.053170,174.561686,172.458134,173.438675
2015-12-09,172.801766,174.888554,171.117236,172.089401
2015-12-10,172.156394,173.840911,171.921736,172.533524
2015-12-11,170.421631,171.083701,168.879572,169.189667
2015-12-14,169.348938,170.170243,167.572219,170.044525
2015-12-15,171.552995,172.734677,170.019324,171.829559
2015-12-16,172.952611,174.645517,171.636847,174.343811
2015-12-17,174.653898,174.720945,171.670369,171.687134
2015-12-18,170.946873,171.081753,168.468281,168.628464
2015-12-21,169.800356,170.196594,168.687513,170.019547
2015-12-22,170.904748,171.857408,169.918371,171.562332
2015-12-23,172.565575,173.728999,172.472838,173.686844
2015-12-24,173.433952,173.948218,173.181032,173.400223
2015-12-28,172.708953,173.046171,171.933340,173.004028
2015-12-29,174.099929,175.179042,174.066212,174.850250
2015-12-30,174.605777,174.690088,173.467644,173.610962
2015-12-31,172.936529,173.577249,171.874268,171.874268
2016-01-04,169.024707,169.479953,167.422889,169.471527
2016-01-05,169.791911,170.213440,168.653790,169.758194
2016-01-06,167.212144,168.662205,166.588289,167.616821
2016-01-07,164.674557,166.453410,163.207631,163.595444
2016-01-08,164.556517,165.112938,161.513076,161.799713
2016-01-11,162.718662,163.055893,160.029317,161.959915
2016-01-12,163.401586,164.017015,161.142182,163.266693
2016-01-13,163.932654,164.278311,158.815298,159.194672
2016-01-14,159.801697,162.929436,158.208317,161.808167
2016-01-15,157.457912,159.135589,156.404090,158.334686
2016-01-19,160.147351,160.273804,156.977443,158.545532
2016-01-20,155.991056,158.073411,152.610397,156.513748
2016-01-21,156.985839,159.228363,155.662231,157.390503
2016-01-22,159.995578,160.821772,159.236831,160.619446
2016-01-25,160.113593,160.307493,157.997522,158.191422
2016-01-26,158.849028,160.627881,158.511810,160.349670
2016-01-27,159.826939,161.496190,157.702429,158.604507
2016-01-28,160.147345,160.349671,157.786779,159.430740
2016-01-29,160.197888,163.452092,160.079860,163.317200
2016-02-01,162.313988,164.042260,161.732276,163.258209
2016-02-02,161.833471,161.841897,159.793259,160.315964
2016-02-03,161.369714,161.681642,157.736137,161.276978
2016-02-04,160.779632,162.499465,160.147338,161.529953
2016-02-05,161.015709,161.588982,157.820511,158.452805
2016-02-08,156.614884,156.909947,154.111001,156.319809
2016-02-09,154.583169,157.601319,154.448276,156.328293
2016-02-10,157.154506,158.781603,156.066954,156.193420
2016-02-11,153.723197,155.206987,152.669374,154.161591
2016-02-12,155.932060,157.356818,155.089002,157.339966
2016-02-16,159.144106,160.020881,158.183020,159.995590
2016-02-17,161.159009,162.980017,161.032542,162.609070
2016-02-18,162.878834,162.937854,161.631112,161.943039
2016-02-19,161.167432,162.018917,160.560429,161.867172
2016-02-22,163.443706,164.354210,163.376259,164.210892
2016-02-23,163.553295,163.823079,162.018922,162.136963
2016-02-24,160.712132,163.156995,159.607728,162.878784
2016-02-25,163.325660,164.860032,162.566913,164.851593
2016-02-26,165.719918,165.812642,164.312000,164.472183
2016-02-29,164.489085,165.433306,162.988443,163.182343
2016-03-01,164.404779,167.102576,163.932669,167.018265
2016-03-02,166.706336,167.819167,166.293233,167.768585
2016-03-03,167.591515,168.443012,167.018242,168.426147
2016-03-04,168.620053,169.749761,167.793860,168.974136
2016-03-07,168.055201,169.513701,167.979329,169.109024
2016-03-08,168.038335,168.544162,167.102540,167.262711
2016-03-09,168.072063,168.434572,167.288013,168.088928
2016-03-10,168.577942,169.513737,166.402850,168.223846
2016-03-11,169.673829,170.980571,168.206916,170.938416
2016-03-14,170.432647,171.174530,170.103855,170.719284
2016-03-15,169.758195,170.744572,169.496850,170.441071
2016-03-16,169.960531,171.832122,169.918376,171.427444
2016-03-17,171.343164,173.020842,170.946926,172.515015
2016-03-18,173.014986,173.531905,172.701450,173.192947
2016-03-21,172.930193,173.667432,172.701390,173.438629
2016-03-22,172.667470,173.913159,172.506474,173.345398
2016-03-23,172.964061,173.150491,172.031909,172.201401
2016-03-24,171.176092,172.159087,170.955771,172.125183
2016-03-28,172.540450,172.752301,171.777789,172.226913
2016-03-29,171.820143,173.930190,171.515076,173.820023
2016-03-30,174.819914,175.302929,174.218250,174.582642
2016-03-31,174.489439,174.913142,173.997942,174.158951
2016-04-01,173.167479,175.531737,172.853930,175.345306
2016-04-04,175.269055,175.472437,174.472491,174.777557
2016-04-05,173.438673,174.786046,172.777697,173.031921
2016-04-06,173.031903,174.980940,172.853942,174.921616
2016-04-07,173.836937,174.192846,172.099752,172.828522
2016-04-08,174.006389,174.438574,172.760701,173.294571
2016-04-11,173.930139,174.625018,172.794617,172.887833
2016-04-12,173.057306,174.777540,172.616651,174.497894
2016-04-13,175.413122,176.345274,175.277534,176.260529
2016-04-14,176.319822,176.768946,175.921540,176.268967
2016-04-15,176.268951,176.404539,175.752032,176.074051
2016-04-18,176.074045,177.345155,175.413070,177.311264
2016-04-19,177.735030,178.124830,177.057103,177.870605
2016-04-20,177.913012,178.734997,177.438466,178.040131
2016-04-21,178.057016,178.167183,176.811328,177.082504
2016-04-22,176.726595,177.353668,176.184256,177.082504
2016-04-25,176.480853,176.819823,175.870720,176.777451
2016-04-26,177.141815,177.548580,176.565585,177.040131
2016-04-27,176.658804,177.794325,176.302895,177.404526
2016-04-28,176.650276,177.751894,175.379167,175.794388
2016-04-29,175.175825,175.523265,173.743706,174.845337
2016-05-02,175.345313,176.413040,174.913140,176.235092
2016-05-03,175.006376,175.243649,173.955587,174.701309
2016-05-04,173.709837,174.438607,173.226809,173.726776
2016-05-05,174.192838,174.548747,173.269168,173.692871
2016-05-06,172.921717,174.370788,172.769191,174.328415
2016-05-09,174.201325,174.904661,174.023364,174.472488
2016-05-10,175.175882,176.658843,175.108088,176.641891
2016-05-11,176.184256,176.718114,174.989410,174.989410
2016-05-12,175.658840,175.828332,174.031822,175.040237
2016-05-13,174.743657,175.294466,173.192902,173.514908
2016-05-16,173.684442,175.701261,173.625117,175.226715
2016-05-17,174.955496,175.243611,173.065771,173.591171
2016-05-18,173.243777,174.819954,172.557380,173.642059
2016-05-19,172.921723,173.328475,171.837044,173.040359
2016-05-20,173.650548,174.650494,173.599705,174.133575
2016-05-23,174.150513,174.430159,173.709871,173.896301
2016-05-24,174.709772,176.463909,174.684351,176.150360
2016-05-25,176.828281,177.760433,176.150354,177.345200
2016-05-26,177.480803,177.709606,177.082521,177.396057
2016-05-27,177.557073,178.167207,177.506231,178.158737
2016-05-31,178.429866,178.540033,177.260441,177.819733
2016-06-01,177.209618,178.362091,177.014718,178.184143
2016-06-02,177.785834,178.743395,177.311289,178.726456
2016-06-03,178.167236,178.540097,176.989342,178.192657
2016-06-06,178.548513,179.455244,178.387504,179.099335
2016-06-07,179.251846,179.938243,179.226425,179.378952
2016-06-08,179.514575,180.090818,179.387469,179.963699
2016-06-09,179.234868,179.836532,178.963705,179.717896
2016-06-10,178.345182,178.684140,177.472342,178.014694
2016-06-13,177.413035,178.268910,176.557159,176.641891
2016-06-14,176.260513,176.887598,175.345312,176.294403
2016-06-15,176.294433,177.413016,175.862260,176.048691
2016-06-16,176.048678,176.743558,174.218277,176.574066
2016-06-17,176.470116,176.495670,175.260543,175.916443
2016-06-20,177.875653,178.548579,176.964206,177.049393
2016-06-21,177.432672,177.960792,176.989726,177.551926
2016-06-22,177.730816,178.454862,177.117509,177.262329
2016-06-23,178.718942,179.621862,178.258968,179.570755
2016-06-24,173.454719,179.604812,172.679566,173.122513
2016-06-27,171.716996,171.725523,169.212664,170.021896
2016-06-28,171.623290,173.113963,171.316637,173.088409
2016-06-29,174.485384,176.265670,174.383171,176.035690
2016-06-30,176.504199,178.488912,175.950512,178.437805
2016-07-01,178.437853,179.298192,178.276006,178.812653
2016-07-05,177.986371,178.097111,176.930131,177.526398
2016-07-06,177.032306,178.710379,176.376406,178.591125
2016-07-07,178.770006,179.434419,177.713766,178.480392
2016-07-08,179.775168,181.385095,179.545175,181.138062
2016-07-11,181.598043,182.347643,181.393603,181.776917
2016-07-12,182.739423,183.395323,181.802424,183.097183
2016-07-13,183.514648,183.523161,182.586174,183.071701
2016-07-14,184.332363,184.562357,183.702030,184.093857
2016-07-15,184.656037,184.851950,183.403871,183.846817
2016-07-18,183.966127,184.502774,183.710581,184.340927
2016-07-19,183.923525,184.187585,183.676505,184.153519
2016-07-20,184.153509,185.158642,184.153509,184.920135
2016-07-21,184.809356,185.030823,183.778657,184.221603
2016-07-22,184.340891,185.099004,184.076831,185.047897
2016-07-25,184.843474,184.894580,183.966107,184.545334
2016-07-26,184.443093,184.988253,183.787193,184.630493
2016-07-27,185.005345,185.073491,183.667992,184.434631
2016-07-28,184.238673,184.937166,183.778699,184.647552
2016-07-29,184.383507,185.303454,184.102407,184.945694
2016-08-01,185.005281,185.397108,184.340868,184.792328
2016-08-02,184.545324,184.698657,182.773564,183.608337
2016-08-03,183.548738,184.204637,183.250611,184.145004
2016-08-04,184.255741,184.656094,182.501007,184.340927
2016-08-05,184.340948,185.891241,184.340948,185.848648
2016-08-08,186.035996,186.138223,185.473809,185.737869
2016-08-09,185.806068,186.342701,185.524968,185.848648
2016-08-10,185.959385,186.036045,185.039425,185.388672
2016-08-11,185.916756,186.495996,185.652696,186.248962
2016-08-12,185.942323,186.300096,185.686790,186.087143
2016-08-15,186.453389,186.972995,186.444875,186.623749
2016-08-16,186.206323,186.274457,185.661163,185.661163
2016-08-17,185.695286,186.146746,184.860512,186.010452
2016-08-18,185.984879,186.461893,185.874153,186.427826
2016-08-19,185.959314,186.334114,185.473788,186.155228
2016-08-22,185.916751,186.376737,185.550477,186.146744
2016-08-23,186.760006,187.058146,186.461866,186.521500
2016-08-24,186.376725,186.470425,185.150112,185.567505
2016-08-25,185.184166,185.857106,185.030846,185.439713
2016-08-26,185.627116,186.649289,184.204589,185.090469
2016-08-29,185.218302,186.266028,185.184222,186.001968
2016-08-30,185.916749,186.197849,185.141609,185.695282
2016-08-31,185.363073,185.482327,184.392007,185.167160
2016-09-01,185.158665,185.465318,184.017238,185.175705
2016-09-02,186.027492,186.436359,185.439739,186.010452
2016-09-06,186.291517,186.649277,185.575997,186.572617
2016-09-07,186.410796,186.734490,185.950823,186.555603
2016-09-08,186.223430,186.496017,185.823077,186.129730
2016-09-09,184.817921,184.869028,181.649175,181.674728
2016-09-12,180.916606,184.681619,180.848459,184.281265
2016-09-13,183.003530,183.267590,181.010291,181.632111
2016-09-14,181.683249,182.884309,181.010322,181.563995
2016-09-15,181.402157,183.761670,181.223270,183.378357
2016-09-16,182.763698,182.943489,181.984643,182.669525
2016-09-19,183.320140,183.962227,182.378407,182.703735
2016-09-20,183.559886,183.713980,182.678087,182.712326
2016-09-21,183.414273,184.946714,182.729377,184.766937
2016-09-22,185.777134,186.230874,185.528866,185.931229
2016-09-23,185.537467,185.674449,184.818333,184.912506
2016-09-26,184.082061,184.261838,183.217375,183.414291
2016-09-27,183.251648,184.647108,182.883511,184.552948
2016-09-28,184.775527,185.623087,183.816681,185.468979
2016-09-29,185.263537,185.665912,183.243102,183.791016
2016-09-30,184.621434,185.879926,184.373166,185.177917
2016-10-03,184.766979,184.955313,184.099196,184.732727
2016-10-04,184.844048,185.066633,183.200306,183.791016
2016-10-05,184.415963,185.032367,184.347472,184.604309
2016-10-06,184.381716,184.955313,183.842372,184.732727
2016-10-07,185.006630,185.177851,183.371446,184.099136
2016-10-10,185.058029,185.520326,184.912491,185.058029
2016-10-11,184.629942,184.698433,181.993104,182.720795
2016-10-12,182.857844,183.482818,182.361295,182.960587
2016-10-13,181.633622,182.857862,180.820314,182.361313
2016-10-14,183.337197,183.799507,182.378351,182.455399
2016-10-17,182.429734,182.686572,181.642109,181.821899
2016-10-18,183.414327,183.474248,182.583893,182.960587
2016-10-19,183.225931,183.756719,182.866364,183.448517
2016-10-20,183.097601,183.662641,182.446957,183.106171
2016-10-21,183.106123,183.277344,182.147264,183.191727
2016-10-24,184.064922,184.338886,183.619738,183.970749
2016-10-25,183.791000,184.047837,183.191721,183.354385
2016-10-26,182.532511,183.568404,182.292787,182.986252
2016-10-27,183.705387,183.739626,182.421213,182.498260
2016-10-28,182.472552,183.148878,181.248313,181.958878
2016-10-31,182.292783,182.515382,181.804804,181.967468
2016-11-01,182.292758,182.344136,179.441904,180.649017
2016-11-02,180.340839,180.726101,179.125155,179.561783
2016-11-03,179.775805,179.989834,178.465948,178.739899
2016-11-04,178.851232,179.690222,178.397492,178.543030
2016-11-07,178.543029,182.515407,178.543029,182.481155
2016-11-08,182.087265,183.867988,181.821871,183.302948
2016-11-09,181.813380,185.862819,181.787698,185.246414
2016-11-10,186.034099,186.898772,184.253375,185.708771
2016-11-11,184.989624,185.520412,184.338981,185.280701
2016-11-14,185.802871,186.008344,184.681361,185.426178
2016-11-15,185.811428,186.873016,185.605968,186.873016
2016-11-16,186.256564,186.753112,186.136708,186.521957
2016-11-17,186.676114,187.540787,186.564815,187.480865
2016-11-18,187.549348,187.720569,186.881565,187.061356
2016-11-21,187.634933,188.499605,187.489395,188.473923
2016-11-22,188.782122,189.021833,188.114352,188.842056
2016-11-23,188.328435,188.996204,188.131532,188.944839
2016-11-25,189.287268,189.681074,189.210208,189.646835
2016-11-28,189.338635,189.612586,188.653740,188.756470
2016-11-29,188.790688,189.578313,188.491042,189.124573
2016-11-30,189.740998,189.903662,188.610918,188.670853
2016-12-01,188.970471,188.970471,187.617806,187.977386
2016-12-02,188.063023,188.559571,187.712012,188.071579
2016-12-05,188.901984,189.544071,188.705081,189.201630
2016-12-06,189.389926,189.835109,188.910503,189.800858
2016-12-07,189.646807,192.343567,189.526951,192.283646
2016-12-08,192.258011,193.225414,191.992604,192.754547
2016-12-09,192.977119,193.935964,192.942867,193.918839
2016-12-12,193.824655,194.304091,193.276742,193.696243
2016-12-13,194.355511,195.485578,194.338385,194.989029
2016-12-14,194.689312,195.391320,192.942828,193.379456
2016-12-15,193.619235,195.031821,193.388080,194.175705
2016-12-16,194.631227,194.691514,193.477273,193.795898
2016-12-19,193.976756,194.639854,193.830360,194.217880
2016-12-20,194.751812,195.113511,194.519307,194.967102
2016-12-21,194.837961,195.010190,194.424606,194.424606
2016-12-22,194.278187,194.398749,193.692589,194.088730
2016-12-23,194.131787,194.381532,193.942344,194.372925
2016-12-27,194.639827,195.251245,194.622600,194.855118
2016-12-28,195.113500,195.130713,193.132824,193.244766
2016-12-29,193.313648,193.666728,192.762505,193.201706
2016-12-30,193.528952,193.615073,191.806627,192.495560
2017-01-03,193.795881,194.476207,192.796944,193.968124
2017-01-04,194.295395,195.268512,194.286788,195.122116
2017-01-05,194.855160,195.122118,194.174834,194.967102
2017-01-06,195.079060,196.129679,194.536524,195.664658
2017-01-09,195.406258,195.544047,194.984284,195.018738
2017-01-10,195.035952,195.871280,194.631204,195.018738
2017-01-11,194.932636,195.569901,194.269537,195.569901
2017-01-12,195.053252,195.268543,193.727068,195.079086
2017-01-13,195.251262,195.828239,195.216821,195.526840
2017-01-17,194.889574,195.294321,194.450386,194.837906
2017-01-18,195.087629,195.311539,194.536485,195.268478
2017-01-19,195.345979,195.483768,194.114524,194.545105
2017-01-20,195.225449,195.750759,194.596804,195.259903
2017-01-23,195.259866,195.320140,193.993956,194.751770
2017-01-24,194.967083,196.413842,194.855141,196.000488
2017-01-25,196.947741,197.696960,196.784118,197.696960
2017-01-26,197.550600,197.817572,197.214748,197.490326
2017-01-27,197.567788,197.714184,196.999418,197.180267
2017-01-30,196.491360,196.517193,194.975719,195.957443
2017-01-31,195.466529,196.000458,194.898172,195.940170
2017-02-01,195.940199,196.853028,195.432116,196.017700
2017-02-02,196.017729,196.431097,195.328810,196.146912
2017-02-03,197.051137,197.679782,196.741118,197.498932
2017-02-06,197.094191,197.490332,196.810006,197.145859
2017-02-07,197.533363,197.774487,196.964993,197.154449
2017-02-08,197.154414,197.541935,196.611878,197.412766
2017-02-09,197.412788,198.885368,197.412788,198.583969
2017-02-10,198.928488,199.591586,198.601242,199.367676
2017-02-13,199.858494,200.711049,199.832660,200.452698
2017-02-14,200.271831,201.262175,199.927372,201.253555
2017-02-15,201.038305,202.493671,200.986637,202.304214
2017-02-16,202.330067,202.510917,201.382797,202.132004
2017-02-17,201.468913,202.450638,201.451686,202.450638
2017-02-21,202.820876,203.828434,202.812256,203.656204
2017-02-22,203.251429,203.699224,203.087806,203.475327
2017-02-23,203.992042,204.009256,202.855302,203.613129
2017-02-24,202.769235,203.914569,202.726174,203.871521
2017-02-27,203.785393,204.362370,203.535661,204.190140
2017-02-28,203.811222,204.052346,203.251472,203.638992
2017-03-01,205.292426,206.954476,205.275199,206.489441
2017-03-02,206.299980,206.308600,205.137419,205.189087
2017-03-03,205.102977,205.481891,204.724064,205.318268
2017-03-06,204.525998,205.059915,204.104024,204.706848
2017-03-07,204.405478,204.758558,203.888775,204.095459
2017-03-08,204.388182,204.646533,203.578687,203.716476
2017-03-09,203.837049,204.302084,203.010341,203.974838
2017-03-10,204.930730,204.973791,203.742322,204.689606
2017-03-13,204.629331,204.836014,204.302098,204.792953
2017-03-14,204.250432,204.302113,203.397890,204.009308
2017-03-15,204.577674,206.196663,204.345156,205.774689
2017-03-16,205.912486,205.989987,205.042717,205.369949
2017-03-17,205.631997,205.822278,205.009262,205.009262
2017-03-20,205.009311,205.294732,204.395233,204.784439
2017-03-21,205.389822,205.510909,202.025329,202.155060
2017-03-22,202.189669,202.916189,201.566934,202.630768
2017-03-23,202.630732,203.547533,202.042601,202.414505
2017-03-24,202.717304,203.288134,201.489135,202.267548
2017-03-27,200.598178,202.319351,200.321415,202.059875
2017-03-28,201.757224,203.954085,201.644781,203.530289
2017-03-29,203.244846,203.954064,203.019962,203.720535
2017-03-30,203.659984,204.568140,203.487005,204.369202
2017-03-31,204.031884,204.559479,203.841603,203.893509
2017-04-03,203.945403,204.144328,202.310726,203.538895
2017-04-04,203.253473,203.755121,202.872911,203.668625
2017-04-05,204.343278,205.320629,202.855634,203.063217
2017-04-06,203.201579,204.152970,202.760467,203.634033
2017-04-07,203.383205,204.118382,202.942106,203.426453
2017-04-10,203.564848,204.343261,203.019952,203.547546
2017-04-11,203.167001,203.409174,201.817746,203.305389
2017-04-12,203.028596,203.218877,202.189634,202.414505
2017-04-13,202.077235,202.812412,201.099884,201.099884
2017-04-17,201.618820,202.881592,201.419894,202.881592
2017-04-18,202.146438,202.812421,201.592897,202.276169
2017-04-19,202.838369,203.210274,201.679382,201.904266
2017-04-20,202.518303,203.988658,202.198291,203.547546
2017-04-21,203.469738,203.521630,202.501045,202.898895
2017-04-24,205.139015,205.337954,202.872959,205.130371
2017-04-25,205.770388,206.669887,205.683892,206.323929
2017-04-26,206.289324,207.171534,206.150948,206.194183
2017-04-27,206.514190,206.669867,205.830905,206.367157
2017-04-28,206.626638,206.652584,205.787675,205.917419
2017-05-01,206.436279,206.860089,206.021127,206.436279
2017-05-02,206.574743,206.695829,206.107698,206.514206
2017-05-03,206.514228,206.609369,205.588770,206.263397
2017-05-04,206.566119,206.643958,205.657963,206.505569
2017-05-05,206.877459,207.335860,206.436347,207.318558
2017-05-08,207.361789,207.508822,206.860141,207.283951
2017-05-09,207.543460,207.742386,206.747733,207.093704
2017-05-10,207.050470,207.465622,206.842887,207.465622
2017-05-11,207.015848,207.206129,205.960658,207.041794
2017-05-12,206.790926,207.084992,206.427666,206.695786
2017-05-15,207.119679,207.958642,207.102377,207.837555
2017-05-16,208.131609,208.157555,207.258056,207.647263
2017-05-17,207.647275,207.647275,203.902219,203.962769
2017-05-18,203.884927,205.632046,203.625451,204.784439
2017-05-19,205.268772,206.782362,205.216880,206.116379
2017-05-22,206.626620,207.327207,206.557439,207.162872
2017-05-23,207.534765,207.785596,207.154204,207.621262
2017-05-24,207.854773,208.209376,207.517446,208.105591
2017-05-25,208.615919,209.377043,208.408349,209.100266
2017-05-26,208.910007,209.221374,208.832168,209.057053
2017-05-30,208.737008,209.126214,208.581331,208.875397
2017-05-31,209.169475,209.204079,208.131587,208.823517
2017-06-01,209.281893,210.501417,208.996472,210.484116
2017-06-02,210.536041,211.340413,210.241976,211.184723
2017-06-05,211.011751,211.297172,210.830114,211.029053
2017-06-06,210.466830,211.020371,210.276549,210.354401
2017-06-07,210.691729,210.968493,210.025746,210.743622
2017-06-08,210.838753,211.323099,210.319802,210.847397
2017-06-09,211.115521,211.911235,209.264617,210.527390
2017-06-12,210.285190,210.536008,209.636509,210.484116
2017-06-13,211.020363,211.565259,210.674404,211.513367
2017-06-14,211.781478,211.790123,210.423566,211.245239
2017-06-15,209.896015,210.959862,209.619251,210.838776
2017-06-16,210.997817,211.049963,210.007014,210.884827
2017-06-19,211.710425,212.701228,211.614820,212.640396
2017-06-20,212.284081,212.292768,211.188987,211.206360
2017-06-21,211.597499,211.710476,210.684913,211.154236
2017-06-22,211.162990,211.658385,210.884863,211.058685
2017-06-23,211.119475,211.640943,210.737058,211.310684
2017-06-26,211.979859,212.397049,211.241110,211.449692
2017-06-27,211.232460,211.527973,209.728875,209.746262
2017-06-28,210.763141,211.823476,210.528473,211.623581
2017-06-29,211.771336,211.823482,208.555571,209.763657
2017-06-30,210.571962,210.945693,209.963576,210.154785
2017-07-03,211.093360,211.527923,210.511047,210.511047
2017-07-05,210.876156,211.206415,210.067862,210.997833
2017-07-06,210.232940,210.354617,208.885791,209.068314
2017-07-07,209.641925,210.571883,209.076985,210.424133
2017-07-10,210.424133,211.023832,210.119933,210.650101
2017-07-11,210.650150,210.806599,209.329087,210.493713
2017-07-12,211.458443,212.240652,211.458443,212.075516
2017-07-13,212.084209,212.544845,211.858228,212.431854
2017-07-14,212.431804,213.778952,212.336200,213.422607
2017-07-17,213.344446,213.726863,213.222769,213.396591
2017-07-18,212.988117,213.561743,212.649158,213.509598
2017-07-19,213.822474,214.674214,213.813774,214.665527
2017-07-20,214.917529,215.039207,214.213539,214.761093
2017-07-21,214.187544,214.596034,213.961562,214.569962
2017-07-24,214.491645,214.656781,214.048395,214.517731
2017-07-25,215.265198,215.369503,214.813262,215.039230
2017-07-26,215.326039,215.360799,214.787185,215.047913
2017-07-27,215.508582,215.543341,213.526962,214.848038
2017-07-28,214.370027,214.726372,213.918091,214.596008
2017-07-31,214.995741,215.091346,214.265679,214.474274
2017-08-01,215.074009,215.108768,214.430850,214.952332
2017-08-02,215.082729,215.195719,214.126684,215.056656
2017-08-03,214.943682,214.969755,214.361369,214.639496
2017-08-04,215.126168,215.360822,214.648146,215.030563
2017-08-07,215.100115,215.430374,214.995811,215.430374
2017-08-08,215.117459,216.334243,214.526459,214.900177
2017-08-09,214.213562,214.943625,213.857217,214.891479
2017-08-10,214.057104,214.187481,211.806070,211.858215
2017-08-11,212.084223,212.762140,211.849555,212.171127
2017-08-14,213.448762,214.491711,213.414003,214.274429
2017-08-15,214.656812,214.674198,213.944135,214.248322
2017-08-16,214.769805,215.169609,214.196178,214.622055
2017-08-17,214.013634,214.326520,211.275879,211.275879
2017-08-18,211.110786,212.231967,210.502401,210.945663
2017-08-21,210.884811,211.371519,210.180821,211.110779
2017-08-22,211.693097,213.474796,211.675711,213.318359
2017-08-23,212.353648,212.979420,212.205898,212.553543
2017-08-24,212.935979,213.092416,211.849571,212.058167
2017-08-25,212.849043,213.466128,212.405793,212.553543
2017-08-28,213.083708,213.109781,212.145050,212.562241
2017-08-29,211.249844,213.066315,211.136854,212.805588
